apartment_id,price,date,room_type,accommodates,bedrooms,bathrooms,cleaning_fee,availability_90_days,neighbourhood,district,latitude,longitude,host_id,host_since,host_respons_time,host_response_rate,host_superhost,host_listings_count,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,kitchen,wifi,tv,coffe_machine,dishwasher,terrace,bathtub,check_in_24h
50972,100,2019-11-17,Apartment,4,1,1,NA,44,Friedrichshain,Friedrichshain-Kreuzberg,52.5112,13.46349,64195170,2016-03-23,within a day,60%,FALSE,4,100,10,10,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
61584,69,2019-12-03,Apartment,2,0,1,NA,28,Köpenick,Treptow - Köpenick,52.42917,13.58046,108025548,2016-12-21,within an hour,99%,FALSE,30,100,10,10,8,10,8,10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
73747,71,2020-02-08,Serviced apartment,4,2,1,$25.00,71,Friedenau,Tempelhof - Schöneberg,52.47119,13.33344,265415759,2019-05-31,within an hour,88%,FALSE,10,100,10,10,10,10,10,10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
21569,300,2019-11-08,Apartment,2,2,1.5,$15.00,2,Wedding,Mitte,52.55373,13.39005,92299601,2016-08-28,within an hour,100%,FALSE,0,97,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
49483,140,2019-12-29,Apartment,6,2,1,$0.00,0,Friedrichshain,Friedrichshain-Kreuzberg,52.5141,13.4521,9703014,2013-10-29,a few days or more,0%,FALSE,0,93,9,9,9,9,10,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
83926,130,2020-01-02,Apartment,2,2,1,NA,0,Neukölln,Neukölln,52.46819,13.43206,146292657,2017-08-16,N/A,N/A,FALSE,0,100,10,10,10,10,8,10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
64150,110,2019-12-16,Apartment,2,1,1,$0.00,63,Prenzlauer Berg,Pankow,52.53151,13.41981,302243245,2019-10-14,within an hour,94%,TRUE,8,90,10,10,10,10,10,9,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
68128,150,2019-11-25,Apartment,2,1,1,$0.00,88,Prenzlauer Berg,Pankow,52.53339,13.41913,302243245,2019-10-14,within an hour,94%,TRUE,8,92,9,10,10,9,10,9,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
89331,200,2019-12-13,Apartment,6,2,2,$0.00,56,Prenzlauer Berg,Pankow,52.53332,13.41933,302243245,2019-10-14,within an hour,94%,TRUE,8,98,10,9,10,9,10,10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
93631,150,2019-12-18,Apartment,2,1,1,$0.00,88,Prenzlauer Berg,Pankow,52.5317,13.41937,302243245,2019-10-14,within an hour,94%,TRUE,8,96,10,10,10,10,10,9,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
68131,150,2019-11-29,Apartment,3,1,1,$0.00,76,Prenzlauer Berg,Pankow,52.53159,13.41931,302243245,2019-10-14,within an hour,94%,TRUE,8,98,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
58227,110,2020-02-24,Apartment,2,1,1,$20.00,15,Kreuzberg,Friedrichshain-Kreuzberg,52.49512,13.44284,47467330,2015-10-26,within an hour,100%,FALSE,2,100,10,10,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
54987,55,2019-12-15,Apartment,2,1,1,$10.00,71,Prenzlauer Berg,Pankow,52.5441,13.41814,307181095,2019-11-05,N/A,N/A,FALSE,0,100,10,10,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40621,120,2020-01-02,Apartment,4,2,1,$40.00,2,Prenzlauer Berg,Pankow,52.53381,13.41715,5181967,2013-02-22,N/A,N/A,FALSE,0,100,10,10,10,10,10,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
79861,25,2019-12-07,Condominium,1,1,1,NA,87,Lichtenberg,Lichtenberg,52.50788,13.48208,307268307,2019-11-05,within a day,67%,FALSE,0,70,6,4,9,9,7,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
21869,75,2020-01-02,Apartment,3,1,1,$0.00,7,Mitte,Mitte,52.5165,13.38855,245954279,2019-02-28,a few days or more,38%,FALSE,1,80,9,7,9,9,9,9,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
12497,55,2020-02-24,Apartment,3,1,2,$25.00,25,Neukölln,Neukölln,52.47751,13.42518,65129667,2016-03-30,within an hour,100%,FALSE,1,100,8,8,8,10,10,10,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
49008,120,2020-01-04,Apartment,4,1,1,$59.00,0,Mitte,Mitte,52.5289,13.398,37561549,2015-07-05,N/A,N/A,FALSE,1,100,8,8,10,10,10,8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
87198,60,2019-11-17,Apartment,2,0,1,$20.00,0,Friedrichshain,Friedrichshain-Kreuzberg,52.51982,13.4393,118945671,2017-03-03,N/A,N/A,FALSE,0,100,10,10,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
76332,28,2019-11-17,Apartment,1,1,1,$15.00,0,Friedrichshain,Friedrichshain-Kreuzberg,52.52077,13.43815,51797521,2015-12-20,within a day,100%,FALSE,1,100,10,10,9,10,9,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19709,42,2019-12-07,Apartment,1,1,1,$15.00,81,Alt-Treptow,Treptow - Köpenick,52.48895,13.45424,125172543,2017-04-10,within an hour,100%,FALSE,3,90,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
16157,40,2019-11-24,Apartment,2,1,1,NA,0,Friedrichshain,Friedrichshain-Kreuzberg,52.51238,13.4683,306980868,2019-11-04,within an hour,100%,FALSE,1,100,10,10,10,9,10,10,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
34418,39,2020-02-18,Apartment,1,1,1.5,$10.00,90,Mitte,Mitte,52.5251,13.40722,110929427,2017-01-11,within a few hours,90%,FALSE,1,90,9,8,10,10,10,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
24301,25,2020-02-28,Apartment,1,1,1,$10.00,0,Moabit,Mitte,52.52794,13.34996,172802977,2018-02-11,within an hour,100%,FALSE,1,100,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
90376,40,2019-11-09,Apartment,4,1,1,$10.00,88,Friedrichshain,Friedrichshain-Kreuzberg,52.52217,13.45291,107888731,2016-12-20,within an hour,100%,TRUE,2,93,10,9,10,10,10,9,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
15989,37,2019-12-01,Apartment,2,1,1,$16.00,6,Neukölln,Neukölln,52.48071,13.42916,16318639,2014-06-03,within an hour,100%,FALSE,0,93,10,9,10,10,9,9,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
20838,49,2020-03-03,Apartment,2,1,1,$150.00,1,Mitte,Mitte,52.53086,13.40021,12360,2009-04-05,within an hour,96%,TRUE,16,100,10,10,8,10,10,10,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
44589,45,2020-02-18,Apartment,2,1,1.5,$15.00,29,Schöneberg,Tempelhof - Schöneberg,52.49459,13.34582,57404824,2016-02-04,within an hour,100%,FALSE,0,100,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
30527,90,2019-12-08,Apartment,5,1,1,$70.00,36,Neukölln,Neukölln,52.48982,13.42659,20193180,2014-08-18,within an hour,100%,TRUE,1,98,10,9,9,10,10,10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
58453,55,2019-11-23,Apartment,4,2,1,NA,0,Lichtenberg,Lichtenberg,52.51954,13.47503,165090649,2017-12-31,N/A,N/A,FALSE,0,95,10,10,10,10,9,10,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
47385,30,2019-11-16,Apartment,2,1,1,$10.00,0,Charlottenburg,Charlottenburg-Wilm.,52.50762,13.29038,14959174,2014-05-01,N/A,N/A,FALSE,0,100,10,10,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10231,23,2019-11-11,Apartment,2,1,1.5,NA,0,Friedrichshain,Friedrichshain-Kreuzberg,52.50911,13.45201,174559909,2018-02-21,N/A,N/A,FALSE,0,63,9,7,9,10,10,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
94609,40,2019-11-17,Apartment,2,1,1,$10.00,80,Prenzlauer Berg,Pankow,52.53738,13.40989,307885544,2019-11-07,within an hour,100%,FALSE,0,96,10,9,10,10,10,10,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
45825,40,2020-01-02,Apartment,2,1,1,NA,90,Tempelhof,Tempelhof - Schöneberg,52.46421,13.42103,19334951,2014-08-02,within a day,50%,FALSE,2,100,10,10,10,10,10,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
55413,200,2020-01-03,Apartment,6,1,1,$40.00,43,Potsdamer Platz,Mitte,52.50933,13.38234,156046558,2017-10-24,within an hour,100%,FALSE,8,100,10,10,10,10,10,10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
90384,99,2019-11-25,Apartment,2,1,1,$75.00,56,Prenzlauer Berg,Pankow,52.54845,13.42543,163384,2010-07-11,within an hour,100%,FALSE,9,93,10,10,10,10,10,9,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
55437,40,2019-11-08,Apartment,1,1,1.5,$10.00,0,Mitte,Mitte,52.52197,13.39015,29017632,2015-03-09,N/A,N/A,FALSE,0,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
68988,35,2019-11-11,Apartment,2,1,1,$5.00,70,Schöneberg,Tempelhof - Schöneberg,52.49644,13.34579,91948236,2016-08-26,within an hour,100%,FALSE,1,97,10,10,10,10,10,9,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
89409,35,2019-12-01,Apartment,4,1,1,$15.00,1,Kreuzberg,Friedrichshain-Kreuzberg,52.4984,13.43688,41144216,2015-08-11,within a few hours,100%,FALSE,0,100,10,9,10,10,9,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
64530,55,2019-12-02,Apartment,2,1,1,$25.00,76,Prenzlauer Berg,Pankow,52.53454,13.42387,297304610,2019-09-23,within a day,100%,FALSE,0,90,10,10,10,10,10,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
78944,40,2019-11-28,Apartment,2,1,1,NA,0,Lichtenberg,Lichtenberg,52.52229,13.47962,308126385,2019-11-08,N/A,N/A,FALSE,0,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
76459,140,2019-11-24,Apartment,4,2,1.5,$40.00,64,Mitte,Mitte,52.5244,13.40152,3455390,2012-09-03,within an hour,100%,TRUE,7,85,9,10,8,9,10,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
93613,50,2019-11-24,Apartment,2,1,1,NA,0,Friedrichshain,Friedrichshain-Kreuzberg,52.50909,13.45613,308088898,2019-11-08,N/A,N/A,FALSE,0,93,10,9,10,10,10,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
84209,52,2019-11-18,Apartment,4,1,1,$22.00,56,Alt-Treptow,Treptow - Köpenick,52.49181,13.44782,58012780,2016-02-09,within an hour,100%,FALSE,2,91,9,9,10,10,10,9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
76781,10,2019-12-04,Apartment,2,1,1,$30.00,76,Kreuzberg,Friedrichshain-Kreuzberg,52.49812,13.43408,308149203,2019-11-08,within an hour,89%,FALSE,0,92,9,9,10,10,10,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
24515,60,2019-12-15,Apartment,2,2,1,$20.00,0,Wedding,Mitte,52.55752,13.3897,308155310,2019-11-08,N/A,N/A,FALSE,0,60,2,2,6,8,6,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
99709,50,2019-11-16,Apartment,2,1,1,NA,0,Kreuzberg,Friedrichshain-Kreuzberg,52.50055,13.41622,21565256,2014-09-20,N/A,N/A,FALSE,1,100,10,10,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20275,35,2019-11-17,Apartment,2,0,1.5,$20.00,0,Friedrichsfelde,Lichtenberg,52.5079,13.51902,221894338,2018-10-21,a few days or more,0%,FALSE,1,80,10,8,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20119,200,2020-03-01,Serviced apartment,2,1,1,$0.00,81,Friedenau,Tempelhof - Schöneberg,52.46916,13.3349,265415759,2019-05-31,within an hour,88%,FALSE,10,100,10,10,10,10,10,10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
82896,65,2020-02-29,Serviced apartment,4,2,1,NA,49,Prenzlauer Berg,Pankow,52.53268,13.42822,269196922,2019-06-17,within an hour,100%,FALSE,3,100,10,6,10,10,10,10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
22392,99,2020-01-18,Apartment,4,1,1,$10.00,0,Mitte,Mitte,52.52894,13.40651,304833996,2019-10-27,within an hour,90%,FALSE,1,91,9,8,9,9,9,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
48851,200,2020-02-25,Serviced apartment,4,2,1,$0.00,69,Friedenau,Tempelhof - Schöneberg,52.46972,13.33379,265415759,2019-05-31,within an hour,88%,FALSE,10,100,10,10,10,10,10,10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
47329,50,2019-11-25,Apartment,2,1,1,$15.00,3,Friedrichshain,Friedrichshain-Kreuzberg,52.52309,13.45384,121246129,2017-03-17,within an hour,67%,FALSE,1,100,10,10,10,10,10,10,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
35202,40,2020-01-03,Apartment,1,1,0,NA,88,Friedrichshain,Friedrichshain-Kreuzberg,52.51424,13.46551,1303499,2011-10-17,within an hour,100%,FALSE,1,100,10,10,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10290,120,2019-11-26,Apartment,6,2,2,$40.00,41,Mitte,Mitte,52.5344,13.40299,726769,2011-06-21,within an hour,100%,FALSE,4,100,10,9,10,10,10,10,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
88879,60,2019-11-13,Apartment,3,1,1,$30.00,11,Neukölln,Neukölln,52.48737,13.42746,7000253,2013-06-19,within an hour,100%,TRUE,2,93,10,10,10,10,10,9,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
18156,70,2019-12-01,Apartment,2,1,1,NA,0,Schöneberg,Tempelhof - Schöneberg,52.48607,13.35324,41194865,2015-08-11,N/A,N/A,FALSE,1,100,10,10,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
94505,75,2019-11-25,Apartment,1,1,1,NA,75,Friedrichshain,Friedrichshain-Kreuzberg,52.52453,13.44336,33821412,2015-05-20,within an hour,100%,FALSE,2,90,10,8,8,10,10,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
90857,80,2019-12-26,Apartment,3,1,1.5,$10.00,0,Friedrichshain,Friedrichshain-Kreuzberg,52.51017,13.462,306473947,2019-11-03,within an hour,100%,FALSE,0,100,10,10,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
80472,40,2020-03-02,Apartment,3,2,1,$15.00,0,Plänterwald,Treptow - Köpenick,52.48546,13.46343,29115257,2015-03-10,within a few hours,100%,FALSE,0,100,10,10,10,10,10,10,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
63935,18,2019-11-24,Apartment,1,1,1,NA,77,Prenzlauer Berg,Pankow,52.53927,13.41605,38788064,2015-07-17,a few days or more,29%,FALSE,0,100,10,10,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
51111,70,2020-01-12,Apartment,2,0,1,NA,10,Prenzlauer Berg,Pankow,52.5303,13.41947,12139105,2014-02-11,within an hour,100%,FALSE,1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
57863,50,2020-02-02,Apartment,2,1,1,$5.00,26,Wilmersdorf,Charlottenburg-Wilm.,52.49259,13.32835,189953916,2018-05-16,within an hour,100%,FALSE,0,100,10,10,10,10,10,10,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
65907,40,2020-01-25,Apartment,2,1,1,$30.00,0,Prenzlauer Berg,Pankow,52.54485,13.41818,823691,2011-07-15,within a day,100%,FALSE,2,100,10,10,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
64922,60,2019-11-17,Apartment,3,1,1.5,$10.00,29,Mitte,Mitte,52.53298,13.40338,726769,2011-06-21,within an hour,100%,FALSE,4,98,10,9,10,10,10,10,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
33205,55,2019-11-14,Apartment,3,1,1.5,$10.00,30,Mitte,Mitte,52.53474,13.40296,726769,2011-06-21,within an hour,100%,FALSE,4,97,10,9,10,10,10,10,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
14700,40,2019-11-24,Apartment,2,1,1,$10.00,63,Prenzlauer Berg,Pankow,52.53658,13.44126,308497924,2019-11-10,within an hour,100%,FALSE,0,100,10,10,10,10,10,10,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
60467,70,2019-12-04,Apartment,2,0,1,NA,67,Wedding,Mitte,52.56336,13.3882,124836257,2017-04-08,N/A,N/A,FALSE,1,100,10,10,10,10,10,10,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
22017,80,2020-01-02,Apartment,2,1,1,NA,89,Kreuzberg,Friedrichshain-Kreuzberg,52.4978,13.40118,15928461,2014-05-24,within a day,100%,FALSE,1,100,10,8,10,10,8,8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
83273,65,2020-01-13,Apartment,4,1,1,$35.00,18,Mitte,Mitte,52.52822,13.38847,297303701,2019-09-23,within an hour,95%,FALSE,0,85,9,9,10,9,10,9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
61494,40,2019-12-01,Apartment,2,1,1,$0.00,44,Kreuzberg,Friedrichshain-Kreuzberg,52.48953,13.40321,7691220,2013-07-24,a few days or more,25%,FALSE,1,100,10,10,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
46274,40,2019-12-26,Apartment,3,2,1,$50.00,30,Kreuzberg,Friedrichshain-Kreuzberg,52.49856,13.41931,229011221,2018-12-04,within a day,50%,FALSE,2,100,8,8,8,6,10,6,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
49787,36,2019-11-25,Apartment,2,1,1,$12.00,67,Neukölln,Neukölln,52.47799,13.44504,84233426,2016-07-17,within an hour,100%,TRUE,2,100,10,10,10,10,9,10,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
84853,75,2020-02-29,Apartment,3,1,1,$30.00,30,Friedrichshain,Friedrichshain-Kreuzberg,52.51247,13.47157,209250178,2018-08-13,within an hour,100%,FALSE,0,100,10,10,10,10,10,10,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
42860,60,2019-12-20,Apartment,2,1,1,$10.00,0,Neukölln,Neukölln,52.49166,13.42543,98132816,2016-10-05,within an hour,100%,FALSE,1,100,10,10,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
45295,25,2020-01-04,Apartment,2,1,1,NA,0,Lichtenberg,Lichtenberg,52.51426,13.49028,308679353,2019-11-11,N/A,N/A,FALSE,0,100,10,8,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
64516,55,2019-11-27,Apartment,2,1,1,$0.00,0,Neukölln,Neukölln,52.47853,13.44252,9707998,2013-10-29,within a day,100%,FALSE,0,87,10,8,10,10,10,9,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
62662,52,2019-12-29,Apartment,2,1,1,NA,0,Kreuzberg,Friedrichshain-Kreuzberg,52.49406,13.41944,14263085,2014-04-14,within a few hours,100%,FALSE,0,100,10,10,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19684,60,2019-12-07,Apartment,2,1,1,NA,0,Neukölln,Neukölln,52.47145,13.44876,21803389,2014-09-26,within a day,100%,FALSE,1,100,9,9,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
31718,70,2019-12-15,Apartment,2,1,1,NA,15,Kreuzberg,Friedrichshain-Kreuzberg,52.48977,13.40783,308712818,2019-11-11,within an hour,100%,FALSE,1,100,10,8,10,10,10,10,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
61755,55,2020-02-23,Apartment,2,1,1,NA,44,Friedrichshain,Friedrichshain-Kreuzberg,52.51517,13.45472,37200091,2015-07-01,within a day,80%,FALSE,0,100,10,10,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14486,160,2020-02-05,Apartment,4,2,1,$25.00,81,Mitte,Mitte,52.51303,13.38135,23904144,2014-11-18,within an hour,100%,FALSE,20,100,10,10,10,10,10,9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
46670,59,2019-11-25,Apartment,2,1,1,$19.00,55,Lankwitz,Steglitz - Zehlendorf,52.43751,13.35466,91830805,2016-08-25,within an hour,100%,FALSE,0,88,10,9,10,10,10,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
57163,45,2019-12-21,Apartment,3,0,1,$50.00,0,Friedrichshain,Friedrichshain-Kreuzberg,52.51843,13.47116,127358054,2017-04-24,within a few hours,100%,FALSE,0,100,10,10,10,10,10,10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
27426,66,2019-12-01,Apartment,6,1,1,$0.00,7,Lichterfelde,Steglitz - Zehlendorf,52.42025,13.28058,308751316,2019-11-11,within an hour,92%,TRUE,0,82,9,8,9,8,9,9,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
77394,65,2020-01-11,Apartment,2,1,1,NA,90,Kreuzberg,Friedrichshain-Kreuzberg,52.498779999999996,13.4474,308759558,2019-11-11,within a day,67%,FALSE,0,100,10,10,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
96783,40,2020-01-12,Apartment,2,1,1,$10.00,45,Prenzlauer Berg,Pankow,52.53828,13.42445,308714957,2019-11-11,within an hour,90%,FALSE,1,98,10,10,10,10,10,10,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
21858,25,2019-12-07,Apartment,2,1,1,$10.00,0,Neukölln,Neukölln,52.48233,13.44502,30270044,2015-03-30,N/A,N/A,FALSE,0,100,10,10,10,10,10,10,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
49353,35,2020-01-02,Apartment,2,1,1,$35.00,1,Baumschulenweg,Treptow - Köpenick,52.46456,13.48037,8916046,2013-09-18,within a day,100%,FALSE,0,100,10,10,10,10,10,10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
16050,121,2019-11-28,Apartment,2,2,1,NA,0,Kreuzberg,Friedrichshain-Kreuzberg,52.49575,13.41452,58019005,2016-02-09,N/A,N/A,FALSE,0,100,10,10,10,10,10,10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
72809,70,2019-11-23,Apartment,3,1,1,$50.00,0,Wedding,Mitte,52.55384,13.34061,98355091,2016-10-06,N/A,N/A,FALSE,1,100,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
59472,30,2019-12-08,Apartment,3,1,1,$10.00,89,Baumschulenweg,Treptow - Köpenick,52.46246,13.48138,11595997,2014-01-24,a few days or more,0%,FALSE,1,100,10,9,10,10,9,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
24860,100,2020-01-04,Apartment,3,0,1,$20.00,0,Moabit,Mitte,52.52531,13.33585,308917420,2019-11-12,N/A,N/A,FALSE,0,100,10,10,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
82739,1000,2019-12-01,Loft,4,1,1,$65.00,23,Kreuzberg,Friedrichshain-Kreuzberg,52.50259,13.43054,309007259,2019-11-12,within an hour,100%,FALSE,0,100,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
97865,25,2020-02-03,Apartment,2,1,1,NA,42,Friedrichshain,Friedrichshain-Kreuzberg,52.51159,13.45673,46784054,2015-10-17,within a few hours,67%,FALSE,1,100,10,8,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
93738,49,2019-11-17,Apartment,4,1,1,$30.00,34,Mitte,Mitte,52.53131,13.38259,146140530,2017-08-15,within an hour,100%,FALSE,3,97,10,10,9,10,10,10,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
31911,40,2019-11-14,Apartment,2,1,2,$0.00,4,Tempelhof,Tempelhof - Schöneberg,52.45776,13.37567,305459302,2019-10-30,N/A,N/A,FALSE,1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
97946,99,2019-12-22,Apartment,2,0,1,$55.00,0,Kreuzberg,Friedrichshain-Kreuzberg,52.48922,13.392,309199407,2019-11-13,within an hour,100%,FALSE,0,100,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
60106,99,2019-11-23,Loft,2,0,1,$29.00,75,Charlottenburg,Charlottenburg-Wilm.,52.5187,13.32083,108025548,2016-12-21,within an hour,99%,FALSE,30,96,10,10,10,10,9,9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
18681,40,2019-11-26,Apartment,2,1,1,$30.00,2,Kreuzberg,Friedrichshain-Kreuzberg,52.4965,13.43723,308149203,2019-11-08,within an hour,89%,FALSE,0,100,10,9,10,10,10,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
